Order_ID	Order_Product_ID	Order_Date	Order_Priority	Order_Quantity	Sales	Discount	Ship_Mode	Profit	Unit_Price	Shipping_Cost	Customer_Name	Province	Region	Customer_Segment	Product_Category	Product_Sub_Category	Product_Name	Product_Container	Ship_Date
34215	325	5/14/11	High	6	35.65	0.02	Regular Air	-5.92	5.34	2.99	Cari Schnelling	Northwest Territories	Northwest Territories	Home Office	Office Supplies	Binders and Binder Accessories	Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders	Small Box	2011-05-15
34246	326	10/7/10	Critical	49	199.86	0.03	Regular Air	-257.11	4.06	6.89	Thomas Seio	Northwest Territories	Northwest Territories	Home Office	Office Supplies	Appliances	Eureka Disposable Bags for Sanitaire¬ Vibra Groomer I¬ Upright Vac	Small Box	2010-10-08
34246	327	10/7/10	Critical	18	1888.02	0.03	Regular Air	192.33	99.99	19.99	Thomas Seio	Northwest Territories	Northwest Territories	Home Office	Technology	Office Machines	AT&T 2230 Dual Handset Phone With Caller ID/Call Waiting	Small Box	2010-10-08
34246	328	10/7/10	Critical	27	322.69	0.01	Regular Air	1.91	11.58	6.97	Thomas Seio	Northwest Territories	Northwest Territories	Home Office	Office Supplies	Envelopes	"Peel & Seel¬ Recycled Catalog Envelopes, Brown"	Small Box	2010-10-09
34631	329	10/23/09	Not Specified	5	22.06	0.06	Regular Air	-22.28	3.36	6.27	Brendan Dodson	Northwest Territories	Northwest Territories	Corporate	Office Supplies	Binders and Binder Accessories	Cardinal Poly Pocket Divider Pockets for Ring Binders	Small Box	2009-10-24
34631	330	10/23/09	Not Specified	19	12616.2	0.07	Regular Air	2808.22	699.99	24.49	Brendan Dodson	Northwest Territories	Northwest Territories	Corporate	Technology	Copiers and Fax	Canon PC1060 Personal Laser Copier	Large Box	2009-10-25
35047	331	6/9/10	Medium	31	148.17	0	Regular Air	-7.06	4.71	0.7	Charlotte Melton	Northwest Territories	Northwest Territories	Home Office	Office Supplies	Rubber Bands	Sterling Rubber Bands by Alliance	Wrap Bag	2010-06-11
35266	332	1/10/11	Not Specified	39	217.25	0.07	Regular Air	33.5	5.84	1.2	Beth Thompson	Northwest Territories	Northwest Territories	Corporate	Office Supplies	Pens & Art Supplies	Newell 312	Wrap Bag	2011-01-10
35266	333	1/10/11	Not Specified	28	5993.74	0.07	Delivery Truck	-998.94	218.75	69.64	Beth Thompson	Northwest Territories	Northwest Territories	Corporate	Furniture	Tables	BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables	Jumbo Box	2011-01-12
35847	334	1/30/09	Critical	23	361.65	0.08	Express Air	-144.27	15.98	8.99	Eugene Barchas	Northwest Territories	Northwest Territories	Corporate	Technology	Computer Peripherals	"Imation 3.5"" DS/HD IBM Formatted Diskettes, 50/Pack"	Small Pack	2009-01-30
36001	335	3/28/11	Low	45	1038.82	0.05	Regular Air	-78.36	22.38	15.1	Michelle Lonsdale	Northwest Territories	Northwest Territories	Home Office	Office Supplies	Binders and Binder Accessories	"Avery Flip-Chart Easel Binder, Black"	Small Box	2011-03-30
36001	336	3/28/11	Low	47	564.39	0.09	Regular Air	51.82	12.95	4.98	Michelle Lonsdale	Northwest Territories	Northwest Territories	Home Office	Office Supplies	Binders and Binder Accessories	GBC Binding covers	Small Box	2011-04-01
36134	337	11/22/10	Low	6	826.9735	0.01	Regular Air	-413.33	155.99	8.99	Grant Carroll	Northwest Territories	Northwest Territories	Corporate	Technology	Telephones and Communication	R280	Small Box	2010-11-22
36135	338	5/30/11	Not Specified	33	999.226	0.02	Regular Air	381.17	35.99	3.3	Beth Paige	Northwest Territories	Northwest Territories	Consumer	Technology	Telephones and Communication	Accessory9	Small Pack	2011-05-31
36644	339	5/13/12	High	24	2298.32	0.06	Regular Air	218.72	99.99	19.99	Dorothy Wardle	Northwest Territories	Northwest Territories	Corporate	Technology	Computer Peripherals	U.S. Robotics 56K Internet Call Modem	Small Box	2012-05-14
36646	340	6/8/10	Medium	24	1168.15	0.04	Express Air	-743.96	48.91	35	Muhammed MacIntyre	Northwest Territories	Northwest Territories	Small Business	Office Supplies	Storage & Organization	Tennsco Industrial Shelving	Large Box	2010-06-09
36707	341	11/29/09	Medium	47	181.78	0.02	Regular Air	71.56	3.78	0.71	Charlotte Melton	Northwest Territories	Northwest Territories	Home Office	Office Supplies	Rubber Bands	Staples Bulldog Clip	Wrap Bag	2009-11-30
37253	342	9/1/12	High	46	1184.32	0.09	Regular Air	-99.55	26.31	5.89	Muhammed MacIntyre	Northwest Territories	Northwest Territories	Small Business	Technology	Computer Peripherals	"Micro Innovations Micro 3000 Keyboard, Black"	Small Box	2012-09-01
37541	343	2/26/10	Medium	3	71.94	0.01	Regular Air	-70.68	20.95	5.99	Claudia Miner	Northwest Territories	Northwest Territories	Small Business	Technology	Computer Peripherals	"Fellowes Basic 104-Key Keyboard, Platinum"	Small Box	2010-02-28
37541	344	2/26/10	Medium	10	550.61	0.08	Express Air	98.32	55.98	13.88	Claudia Miner	Northwest Territories	Northwest Territories	Small Business	Office Supplies	Paper	Xerox 1882	Small Box	2010-02-27
37541	345	2/26/10	Medium	18	1373.11	0.1	Regular Air	-599.54	80.98	35	Claudia Miner	Northwest Territories	Northwest Territories	Small Business	Office Supplies	Storage & Organization	Carina Double Wide Media Storage Towers in Natural & Black	Large Box	2010-02-28
37634	346	5/21/12	Medium	32	368.18	0.07	Regular Air	-36.78	12.21	4.81	Brendan Dodson	Northwest Territories	Northwest Territories	Corporate	Office Supplies	Storage & Organization	Portable Personal File Box	Small Box	2012-05-22
37793	347	11/8/09	Not Specified	16	224.47	0.08	Regular Air	-49.31	13.9	7.59	Dorothy Wardle	Northwest Territories	Northwest Territories	Corporate	Office Supplies	"Scissors, Rulers and Trimmers"	"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L"	Small Pack	2009-11-09
37860	348	8/27/10	Medium	1	104.85	0.07	Regular Air	-98.31	55.5	52.2	Mike Pelletier	Northwest Territories	Northwest Territories	Corporate	Furniture	Office Furnishings	Eldon Cleatmat¬ Chair Mats for Medium Pile Carpets	Medium Box	2010-08-29
38884	349	8/17/12	High	47	256	0.03	Regular Air	-119.84	5.28	5.66	Edward Hooks	Northwest Territories	Northwest Territories	Consumer	Office Supplies	Paper	Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright)	Small Box	2012-08-18
38884	350	8/17/12	High	20	6067.76	0.06	Delivery Truck	-98.05	296.18	54.12	Edward Hooks	Northwest Territories	Northwest Territories	Consumer	Furniture	Tables	Hon 94000 Series Round Tables	Jumbo Box	2012-08-18
39364	351	11/9/12	High	29	2754.93	0.06	Regular Air	-1.33	92.23	39.61	Jamie Kunitz	Northwest Territories	Northwest Territories	Corporate	Furniture	Office Furnishings	"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting"	Medium Box	2012-11-10
39364	352	11/9/12	High	15	19417.55	0.03	Regular Air	8417.57	1270.99	19.99	Jamie Kunitz	Northwest Territories	Northwest Territories	Corporate	Office Supplies	Binders and Binder Accessories	Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind	Small Box	2012-11-11
39457	353	6/2/11	Critical	40	4842.21	0.03	Delivery Truck	-1975.26	122.99	70.2	Julia West	Northwest Territories	Northwest Territories	Home Office	Furniture	Chairs & Chairmats	"Global High-Back Leather Tilter, Burgundy"	Jumbo Drum	2011-06-02
39683	354	8/10/11	High	31	615.58	0.04	Regular Air	168	18.99	5.23	Jeremy Lonsdale	Northwest Territories	Northwest Territories	Corporate	Office Supplies	Binders and Binder Accessories	Poly Designer Cover & Back	Small Box	2011-08-13
39683	355	8/10/11	High	41	8387.1	0.1	Regular Air	2113.95	218.08	18.06	Jeremy Lonsdale	Northwest Territories	Northwest Territories	Corporate	Furniture	Chairs & Chairmats	"Lifetime Advantage» Folding Chairs, 4/Carton"	Large Box	2011-08-11
39683	356	8/10/11	High	6	126.02	0.09	Regular Air	66.97	20.24	6.67	Jeremy Lonsdale	Northwest Territories	Northwest Territories	Corporate	Furniture	Office Furnishings	"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size"	Small Pack	2011-08-11
39683	357	8/10/11	High	30	68.14	0	Regular Air	6.37	2.18	0.78	Jeremy Lonsdale	Northwest Territories	Northwest Territories	Corporate	Office Supplies	Rubber Bands	Stockwell Push Pins	Wrap Bag	2011-08-12
39846	358	2/27/09	Low	14	71.47	0.06	Regular Air	-62.73	4.98	4.62	Cindy Schnelling	Northwest Territories	Northwest Territories	Corporate	Technology	Computer Peripherals	"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack"	Small Pack	2009-03-06
40036	359	6/7/10	Not Specified	10	568.3355	0.02	Regular Air	-147.36	65.99	8.99	Heather Kirkland	Northwest Territories	Northwest Territories	Home Office	Technology	Telephones and Communication	8260	Small Box	2010-06-08
40067	360	2/17/12	Low	38	2157.3085	0	Regular Air	519.25	65.99	5.31	Alan Barnes	Northwest Territories	Northwest Territories	Corporate	Technology	Telephones and Communication	3390	Small Box	2012-02-19
40132	361	2/23/12	Low	26	1363	0.04	Delivery Truck	149.83	50.98	14.19	Hunter Glantz	Northwest Territories	Northwest Territories	Corporate	Furniture	Chairs & Chairmats	"Global Deluxe Stacking Chair, Gray"	Jumbo Drum	2012-02-29
40132	362	2/23/12	Low	36	4698.5	0.04	Delivery Truck	-219.38	124.49	51.94	Hunter Glantz	Northwest Territories	Northwest Territories	Corporate	Furniture	Tables	Bevis 36 x 72 Conference Tables	Jumbo Box	2012-02-29
40132	363	2/23/12	Low	16	347.47	0.09	Regular Air	-86.2	22.38	15.1	Hunter Glantz	Northwest Territories	Northwest Territories	Corporate	Office Supplies	Binders and Binder Accessories	"Avery Flip-Chart Easel Binder, Black"	Small Box	2012-03-02
40160	364	10/15/09	Critical	23	1404.22	0.1	Regular Air	202.87	63.94	14.48	Julia West	Northwest Territories	Northwest Territories	Consumer	Furniture	Office Furnishings	"Howard Miller 16"" Diameter Gallery Wall Clock"	Small Box	2009-10-16
40518	365	3/13/09	Critical	3	17.52	0.05	Regular Air	-12.16	4.13	5.04	Carlos Daly	Northwest Territories	Northwest Territories	Home Office	Office Supplies	Binders and Binder Accessories	"ACCOHIDE¬ 3-Ring Binder, Blue, 1"""	Small Box	2009-03-14
40804	366	3/12/10	Medium	36	4273.8	0.06	Delivery Truck	-1775.83	122.99	70.2	Barry French	Northwest Territories	Northwest Territories	Consumer	Furniture	Chairs & Chairmats	"Global High-Back Leather Tilter, Burgundy"	Jumbo Drum	2010-03-14
40902	367	7/7/09	Low	25	192.18	0.02	Regular Air	-48.88	7.1	6.05	Susan Vittorini	Northwest Territories	Northwest Territories	Home Office	Office Supplies	Binders and Binder Accessories	"Wilson Jones Hanging View Binder, White, 1"""	Small Box	2009-07-09
41063	368	11/21/12	Low	22	483.96	0.01	Regular Air	-34.09	21.38	8.99	Carl Jackson	Northwest Territories	Northwest Territories	Home Office	Office Supplies	Pens & Art Supplies	Boston 1730 StandUp Electric Pencil Sharpener	Small Pack	2012-11-23
41063	369	11/21/12	Low	10	308.363	0.04	Regular Air	42.27	35.99	0.99	Carl Jackson	Northwest Territories	Northwest Territories	Home Office	Technology	Telephones and Communication	Accessory31	Small Pack	2012-11-28
41063	370	11/21/12	Low	26	1911.4035	0.06	Regular Air	822.89	85.99	1.25	Carl Jackson	Northwest Territories	Northwest Territories	Home Office	Technology	Telephones and Communication	Accessory8	Small Pack	2012-11-28
41153	371	3/2/09	Medium	29	862.2	0.1	Regular Air	-45.1	30.73	4	Alan Barnes	Northwest Territories	Northwest Territories	Corporate	Technology	Computer Peripherals	Fellowes 17-key keypad for PS/2 interface	Small Box	2009-03-03
41184	372	9/22/11	High	7	120.03	0.02	Regular Air	-56.06	15.7	11.25	Charlotte Melton	Northwest Territories	Northwest Territories	Home Office	Office Supplies	Storage & Organization	Hanging Personal Folder File	Small Box	2011-09-24
41409	373	7/21/11	Not Specified	1	18.92	0	Regular Air	-18.25	11.5	7.19	Beth Thompson	Northwest Territories	Northwest Territories	Corporate	Office Supplies	Binders and Binder Accessories	Ibico Covers for Plastic or Wire Binding Elements	Small Box	2011-07-23
41696	374	7/13/09	Not Specified	45	237.28	0.03	Express Air	-2088.68	4.48	49	Bryan Mills	Northwest Territories	Northwest Territories	Small Business	Office Supplies	Appliances	Hoover Portapower» Portable Vacuum	Large Box	2009-07-15
42209	375	3/29/10	High	5	324.55	0.08	Regular Air	-12.82	67.84	0.99	Alan Barnes	Northwest Territories	Northwest Territories	Corporate	Office Supplies	Appliances	Fellowes Command Center 5-outlet power strip	Small Box	2010-03-29
42209	376	3/29/10	High	31	8901.78	0.04	Regular Air	2795.36	276.2	24.49	Alan Barnes	Northwest Territories	Northwest Territories	Corporate	Furniture	Chairs & Chairmats	SAFCO Arco Folding Chair	Large Box	2010-04-01
42561	377	2/6/10	Low	15	1062.959	0.07	Express Air	298.48	85.99	2.5	Beth Paige	Northwest Territories	Northwest Territories	Consumer	Technology	Telephones and Communication	Accessory12	Small Box	2010-02-08
42564	378	9/12/12	Low	35	7468.86	0.02	Delivery Truck	2155.41	200.98	23.76	Mike Pelletier	Northwest Territories	Northwest Territories	Small Business	Furniture	Chairs & Chairmats	"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black"	Jumbo Drum	2012-09-19
42695	379	12/22/10	Not Specified	12	710.328	0.02	Regular Air	-10.3	65.99	5.31	Delfina Latchford	Northwest Territories	Northwest Territories	Small Business	Technology	Telephones and Communication	3390	Small Box	2010-12-24
42981	380	5/30/09	Critical	4	3510.82	0.05	Regular Air	232.44	896.99	19.99	Susan Vittorini	Northwest Territories	Northwest Territories	Home Office	Office Supplies	Binders and Binder Accessories	GBC DocuBind TL300 Electric Binding System	Small Box	2009-06-01
43109	381	12/21/12	Critical	19	281.84	0.06	Regular Air	-21.85	15.01	8.4	Dorothy Wardle	Northwest Territories	Northwest Territories	Corporate	Office Supplies	Binders and Binder Accessories	"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb"	Small Box	2012-12-22
43109	382	12/21/12	Critical	25	509.52	0.05	Regular Air	-145.78	20.97	6.5	Dorothy Wardle	Northwest Territories	Northwest Territories	Corporate	Technology	Computer Peripherals	Microsoft Internet Keyboard	Small Box	2012-12-22
43109	383	12/21/12	Critical	10	97.02	0.06	Regular Air	-3.96	10.01	1.99	Dorothy Wardle	Northwest Territories	Northwest Territories	Corporate	Technology	Computer Peripherals	TDK 4.7GB DVD-R	Small Pack	2012-12-22
43203	384	2/14/12	Not Specified	32	225.16	0.02	Regular Air	-33.69	6.68	5.2	Susan Vittorini	Northwest Territories	Northwest Territories	Home Office	Office Supplies	Paper	Xerox 1977	Small Box	2012-02-16
43236	385	7/3/10	Not Specified	20	205.33	0	Regular Air	10.68	9.77	6.02	Jamie Kunitz	Northwest Territories	Northwest Territories	Corporate	Furniture	Office Furnishings	DAX Solid Wood Frames	Medium Box	2010-07-05
43267	386	5/16/11	Critical	17	1368.14	0.05	Express Air	171.26	76.72	19.95	Fred Wasserman	Northwest Territories	Northwest Territories	Home Office	Office Supplies	Appliances	Honeywell Enviracaire¬ Portable Air Cleaner for up to 8 x 10 Room	Large Box	2011-05-18
43329	387	3/7/10	Medium	42	2475.83	0.09	Regular Air	752.37	59.98	3.99	Doug Bickford	Northwest Territories	Northwest Territories	Corporate	Office Supplies	Appliances	Belkin 8 Outlet SurgeMaster II Gold Surge Protector	Small Box	2010-03-10
43330	388	4/27/09	Not Specified	40	2205.7585	0.03	Regular Air	337.04	65.99	8.99	Fred Wasserman	Northwest Territories	Northwest Territories	Home Office	Technology	Telephones and Communication	8260	Small Box	2009-04-28
43364	389	4/7/12	High	21	524.2	0.04	Regular Air	158.98	23.99	6.71	Susan Vittorini	Northwest Territories	Northwest Territories	Corporate	Office Supplies	Envelopes	"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13"	Small Box	2012-04-10
43392	390	12/31/10	Medium	39	6553.45	0.03	Regular Air	2969.81	162.93	19.99	Doug Bickford	Northwest Territories	Northwest Territories	Small Business	Office Supplies	Envelopes	Multimedia Mailers	Small Box	2011-01-02
43781	391	2/2/10	Not Specified	45	497.14	0.05	Regular Air	240.41	10.94	1.39	Claudia Miner	Northwest Territories	Northwest Territories	Small Business	Office Supplies	Envelopes	"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes"	Small Box	2010-02-02
43781	392	2/2/10	Not Specified	21	917.39	0.02	Express Air	393.41	40.98	2.99	Claudia Miner	Northwest Territories	Northwest Territories	Small Business	Office Supplies	Binders and Binder Accessories	"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets"	Small Box	2010-02-03
44071	393	4/15/12	Not Specified	19	110.67	0.08	Regular Air	-43.75	5.99	4.92	Frank Price	Northwest Territories	Northwest Territories	Corporate	Office Supplies	Binders and Binder Accessories	"DXL» Angle-View Binders with Locking Rings, Black"	Small Box	2012-04-16
44071	394	4/15/12	Not Specified	20	1163.123	0	Regular Air	83.84	65.99	8.99	Frank Price	Northwest Territories	Northwest Territories	Corporate	Technology	Telephones and Communication	8260	Small Box	2012-04-16
44519	395	5/19/10	High	48	224.58	0.03	Regular Air	-144.76	4.57	5.42	Dorothy Wardle	Northwest Territories	Northwest Territories	Corporate	Office Supplies	Binders and Binder Accessories	Newell¬ 3-Hole Punched Plastic Slotted Magazine Holders for Binders	Small Box	2010-05-20
44519	396	5/19/10	High	34	365.77	0.07	Regular Air	155.69	10.67	1.39	Dorothy Wardle	Northwest Territories	Northwest Territories	Corporate	Office Supplies	Envelopes	Laser & Ink Jet Business Envelopes	Small Box	2010-05-20
44519	397	5/19/10	High	34	16073.03	0.01	Delivery Truck	5386.32	442.14	14.7	Dorothy Wardle	Northwest Territories	Northwest Territories	Corporate	Technology	Office Machines	Okidata ML390 Turbo Dot Matrix Printers	Jumbo Drum	2010-05-20
44708	398	7/27/09	Not Specified	15	30.68	0.02	Regular Air	-37.39	1.74	4.08	Allen Rosenblatt	Northwest Territories	Northwest Territories	Small Business	Furniture	Office Furnishings	"Eldon Regeneration Recycled Desk Accessories, Smoke"	Small Pack	2009-07-28
44772	399	3/31/09	Not Specified	1	54.077	0.07	Express Air	-232.99	55.99	5	Dorothy Wardle	Northwest Territories	Northwest Territories	Corporate	Technology	Telephones and Communication	Accessory36	Small Pack	2009-04-02
44839	400	6/11/12	Critical	27	899.97	0.09	Express Air	-246.3	33.98	19.99	Julia West	Northwest Territories	Northwest Territories	Consumer	Furniture	Office Furnishings	"Linden¬ 12"" Wall Clock With Oak Frame"	Small Box	2012-06-13
45217	401	9/1/10	Not Specified	40	6789.9275	0.08	Regular Air	1864.66	200.99	4.2	Ralph Knight	Northwest Territories	Northwest Territories	Consumer	Technology	Telephones and Communication	2160i	Small Box	2010-09-02
45440	402	8/9/12	Critical	5	748.29	0.02	Delivery Truck	-183.6	135.99	28.63	Michelle Lonsdale	Northwest Territories	Northwest Territories	Corporate	Furniture	Chairs & Chairmats	Global Deluxe High-Back Office Chair in Storm	Jumbo Drum	2012-08-11
45766	403	5/7/10	High	37	2522.21	0	Regular Air	1026.07	63.94	14.48	Charlotte Melton	Northwest Territories	Northwest Territories	Home Office	Furniture	Office Furnishings	"Howard Miller 16"" Diameter Gallery Wall Clock"	Small Box	2010-05-09
45766	404	5/7/10	High	28	4181.82	0.01	Regular Air	1765.48	140.99	13.99	Charlotte Melton	Northwest Territories	Northwest Territories	Home Office	Technology	Office Machines	Canon MP100DHII Printing Calculator	Medium Box	2010-05-08
